"id_assignment","id_job_type","service_date","pitch","sandbags","created_by","updated_by","tarp_situation","plywoods","s2x4x8","s2x4x12","s2x4x16","job_info"
"7936","8","2021-6-21",,,"73","73",,,,,,"A canvas of tarp of size 10x 6 and 4 wood"
"7893","2","2021-6-21",,"0","73","73","1",,,,,"6/12"
"7939","1","2021-6-21",,"18","73","73",,,,,,"Leaking around the skylight
Picth 6/12"
"7942","1","2021-6-21",,"42","73","73",,,,,,
"7945","1","2021-6-21",,"24","73","73",,,,,,"Big water dameged in the bedroom
Pitch 9/12, charge steep fee"
"7949","1","2021-6-21",,"5","73","73",,,,,,"Done"
"7931","11","2021-6-21",,,"73","73",,,,,,"2 large trunks. First trunk 80ft length, 45ft canopy 24in diameters. Second trunk 65 ft length, 30ft canopy 23in diameters. 5 works, 3 days working. We work after hours Saturday and Sunday. We hauled away all the debris."
"7944","1","2021-6-21",,"4","73","73",,,,,,"We replaced part of the tarp that was ripped. Not necessary to replace it all, only the parts that were damaged."
"7925","1","2021-6-22",,"34","73","73",,,,,,"Done, house got fire,multiple holes"
"7937","1","2021-6-22",,"18","73","73",,,,,,
"7916","7","2021-6-22",,,"73","73",,,,,,"Ladder assist completed."
"7925","8","2021-6-19",,,"73","73",,"2","0","0","0","2 plywoods used to cover the window"
"7946","1","2021-6-22",,"15","73","73",,,,,,"Some roof tile broken and tree removal. We didn't take pictures inside because the owner did not complain about any leaking inside the house.

Tree measurement - 26 feet long x 15 inches diameter x 20 ft. canopy.  WE hauled away all the debris"
"7946","11","2021-6-22",,,"73","73",,,,,,"Tree measurement - 26 feet long x 15 inches diameter x 20 ft. canopy.  WE hauled away all the debris"
"7947","1","2021-6-22",,"31","73","73",,,,,,
"7900","2","2021-6-22",,"0","73","73",,,,,,
"7941","2","2021-6-22",,"0","73","73","1",,,,,"Re tarp 
Same tarp used"
"7959","3","2021-6-22",,"7","73","73",,,,,,"REPAIR - DO NOT CHARGE"
"7948","1","2021-6-22",,"18","73","73",,,,,,"PITCH 7/12 - Charge steep item"
"7955","1","2021-6-22",,"28","73","73",,,,,,
"7954","1","2021-6-22",,"10","73","73",,,,,,"Pitch 11/12."
"7960","1","2021-6-22",,"25","73","73",,,,,,
"7953","1","2021-6-22",,"16","73","73",,,,,,
"7961","1","2021-6-22",,"65","73","73",,,,,,"Ok"
"7943","2","2021-6-22",,"0","73","73","1",,,,,
"7962","3","2021-6-22",,"0","73","73",,,,,,
"7958","1","2021-6-22",,"32","73","73",,,,,,
"7968","1","2021-6-22",,"17","73","73",,,,,,"Picth 3"
"7951","1","2021-6-22",,"81","73","73",,,,,,
"7950","1","2021-6-23",,"12","73","73",,,,,,
"7871","7","2021-6-23",,,"73","73",,,,,,"All done."
"7963","1","2021-6-23",,"24","73","73",,,,,,"PITCH 7/12. Charge steep fee"
"7965","2","2021-6-23",,"0","73","73","1",,,,,"roof pitch 4/12"
"7957","2","2021-6-23",,"0","73","73","1",,,,,
"7952","2","2021-6-23",,"0","73","73","1",,,,,"7/12"
"7940","1","2021-6-23",,"90","73","73",,,,,,"6/12"
"7964","1","2021-6-23",,"26","73","73",,,,,,"Pitch 7/12"
"7972","1","2021-6-23",,"20","73","73",,,,,,"6/12"
"7982","1","2021-6-23",,"68","73","73",,,,,,"Pitch 3/12
Water demaged all over the house"
"7983","1","2021-6-23",,"30","73","73",,,,,,"5/12"
"7969","1","2021-6-23",,"80","73","73",,,,,,
"7987","1","2021-6-24",,"42","73","73",,,,,,
"7985","1","2021-6-24",,"24","73","73",,,,,,"3/12"
"7989","1","2021-6-24",,"23","73","73",,,,,,
"7990","1","2021-6-24",,"18","73","73",,,,,,"5/12"
"7997","1","2021-6-24",,"36","73","73",,,,,,
"7993","1","2021-6-24",,"26","73","73",,,,,,"PITCH 8/12, charge steep fee"
"7971","4","2021-6-24",,"0","73","73",,,,,,
"7988","1","2021-6-24",,"18","73","73",,,,,,"Water spot in the bedroom"
"7986","1","2021-6-24",,"16","73","73",,,,,,"2/12"
"7994","1","2021-6-24",,"14","73","73",,,,,,"PITCH 6/12"
"7992","1","2021-6-24",,"38","73","73",,,,,,
"8002","8","2021-6-24",,,"73","73",,"1",,,,"Board up, broken window. We used 01 plywood sheet"
"8006","1","2021-6-24",,"28","73","73",,,,,,
"8004","1","2021-6-24",,"18","73","73",,,,,,"2 new water spots in the house
Pitch 9/12"
"7980","11","2021-6-25",,,"73","73",,,,,,"tree 50 ft length, canopy 30 ft and 17in diameter . we cut clean and haul all debris,. 6hrs 3 workers and 2 hrs after hours. 1 truck load."
"7980","1","2021-6-23",,"35","73","73",,,,,,
"7979","2","2021-6-25",,"0","73","73","1",,,,,
"7995","1","2021-6-25",,"18","73","73",,,,,,"4/12"
"8010","1","2021-6-25",,"0","73","73",,,,,,"Only board up - used 3 playdow"
"8005","1","2021-6-25",,"16","73","73",,,,,,
"8021","1","2021-6-25",,"32","73","73",,,,,,
"7973","2","2021-6-25",,"0","73","73","1",,,,,
"8022","1","2021-6-25",,"33","73","73",,,,,,
"8023","1","2021-6-25",,"48","73","73",,,,,,
"8024","1","2021-6-25",,"14","73","73",,,,,,"Roof pitch 7/12"
"7975","2","2021-6-25",,"0","73","73","1",,,,,
"8015","1","2021-6-25",,"38","73","73",,,,,,"9/12"
"8026","1","2021-6-25",,"16","73","73",,,,,,
"8029","1","2021-6-25",,"27","73","73",,,,,,
"7998","2","2021-6-25",,"0","73","73","1",,,,,
"8027","8","2021-6-25",,,"73","73",,"2",,,,"2 playwood ......"
"7996","3","2021-6-25",,"6","73","73",,,,,,
"8009","1","2021-6-25",,"30","73","73",,,,,,
"8003","1","2021-6-25",,"19","73","73",,,,,,"Pitch 7/12"
"7974","11","2021-6-24",,,"73","73",,,,,,"Big Tree 42ft length, 40ft canopy, 29in diameter, 2 branch’s 1ft diameter, 25 ft and 6 branch 1ft diameter 15ft lengths, we used wood chipper, 1 load to haul all debris . 2 workers 8hrs working. no tarp needed."
"7991","11","2021-3-25",,,"73","73",,,,,,"tree 93ft length, 60 ft canopy and 39 inches diameter . one branch 50 ft length and 40ft canopy and 28inches diameter. we cut clean and haul all debris. we used a wood chipper. 5 workers 5 hrs. 2 workers 5hrs. 1 load truck."
"7991","1","2020-5-27",,"26","73","73",,,,,,
"8000","8","2021-6-26",,,"73","73",,"1","0","0","0","we covered a broken window with 1 sheet of plywood."
"8014","1","2021-6-26",,"22","73","73",,,,,,"Tarp Extension applied over the last tarp job"
"8033","1","2021-6-26",,"37","73","73",,,,,,"Pitch 5/12"
"8013","1","2021-6-26",,"20","73","73",,,,,,"5/12"
"8036","8","2021-6-26",,,"73","73",,"4","10",,,
"8017","1","2021-6-26",,"26","73","73",,,,,,"Pitch 9/12"
"8025","1","2021-6-26",,"26","73","73",,,,,,"Pitch 9/12"
"8020","1","2021-6-26",,"20","73","73",,,,,,"6/129"
"8031","1","2021-6-26",,"50","73","73",,,,,,
"8030","1","2021-6-26",,"22","73","73",,,,,,
"8028","1","2021-6-26",,"34","73","73",,,,,,
"8037","1","2021-6-27",,"22","73","73",,,,,,"3/12"
"8038","1","2021-6-27",,"16","73","73",,,,,,"6/12 - soft area around the pipe."
"8039","1","2021-6-27",,"26","73","73",,,,,,"6/12"
"8016","1","2021-6-27",,"18","73","73",,,,,,"Main tronc 30 inches - 85 feet long - 75 feet canopy
Branch 14 inches - 45 feet long - 30 feet canopy
We used our chipper machine 
Saturday 4 workers 8 to 5 pm
Sunday 5 workers 8 to 11 am
2 full trailers hauled away with debris
Pitch 9/12
Please try to charge after hours"
"8040","1","2021-6-28",,"0","73","73",,,,,,"4/12"
"7967","11","2021-6-24",,,"73","73",,,,,,"Tree 120ft length, 80ft canopy, 48inches diameter. 2 branch’s 10 ft length and 1 ft diameter. 4 branch’s 15ft length and 1,5ft diameter. We cut, clean and haul all debris. 4 loads to haul all debris.  we used wood chipper. 5h after hours and 14 regular hours working with 4 workers."
"7967","1","2021-6-22",,"30","73","73",,,,,,"We used 3 plywood’s to cover all holes on the roof. Roof pitch 6/12"
"8032","1","2021-6-26",,"35","73","73",,,,,,"rooft pitch 7/12"
"8016","11","2021-6-26",,,"73","73",,,,,,"Main tronc 30 inches - 85 feet long - 75 feet canopy Branch 14 inches - 45 feet long - 30 feet canopy We used our chipper machine Saturday 4 workers 8 to 5 pm Sunday 5 workers 8 to 11 am 2 full trailers hauled away with debris Pitch 9/12 Please try to charge after hours"
"8001","1","2021-6-28",,"114","73","73",,,,,,
"8052","1","2021-6-28",,"14","73","73",,,,,,
"8044","1","2021-6-29",,"18","73","73",,,,,,"Water spot in the kitchen"
"8054","1","2021-6-29",,"8","73","73",,,,,,"Done"
"8045","1","2021-6-29",,"14","73","73",,,,,,"Done"
"8042","2","2021-6-28",,"0","73","73","2",,,,,"we remove the 40x60 was damaged and replaced a new one. all tarp nailed."
"8048","1","2021-6-29",,"30","73","73",,,,,,"Pitch 5/12"
"8056","3","2021-6-29",,"6","73","73","4",,,,,
"8061","1","2021-6-29",,"41","73","73",,,,,,
"8064","1","2021-6-30",,"20","73","73",,,,,,"8/5 pitch"
"8067","1","2021-6-30",,"23","73","73",,,,,,
"8063","1","2021-6-30",,"30","73","73",,,,,,
"8059","11","2021-6-30",,,"73","73",,,,,,"Tree 70ft length, 35ft canopy, 34in diameter. 2 branch’s 25ft length, 1ft diameter and 3 branch’s 15 ft, 1ft diameter 2hrs after hours, 5hrs regular. 5workers. We cut, clean and haul all debris. We used a wood chipper and we load 1 truck and a trailer."
"8041","7","2021-6-30",,,"73","73",,,,,,"Done"
"8070","2","2021-6-30",,"0","73","73","1",,,,,
"7999","1","2021-6-30",,"21","73","73",,,,,,"Big water spot in the bedroom
Pitch 5/12"
"8075","1","2021-6-30",,"11","73","73",,,,,,"Lightning hit the roof, missing tiles"
"8071","1","2021-6-30",,"36","73","73",,,,,,
"8076","1","2021-6-30",,"30","73","73",,,,,,"Roof pitch 7/12. H.o show us another leak areaalso she show us another room but isnt damaged inside or over the roof. We spoke with nadal and we just covered the damaged area."
"8068","1","2021-6-30",,"34","73","73",,,,,,"5/5 pitch"
"8069","1","2021-6-30",,"70","73","73",,,,,,
"8081","1","2021-7-1",,"22","73","73",,,,,,
"8077","1","2021-7-1",,"35","73","73",,,,,,
"8078","1","2021-6-30",,"0","73","73",,,,,,
"8073","1","2021-6-30",,"51","73","73",,,,,,
"8084","1","2021-6-30",,"17","73","73",,,,,,
"8074","1","2021-7-1",,"20","73","73",,,,,,
"8079","1","2021-7-1",,"50","73","73",,,,,,"Pitch 3/12"
"8088","1","2021-7-1",,"30","73","73",,,,,,"Workers Felipe new. 5/12 - the back sloope is very soft, making it hard to tell from where the water is comming trhu."
"8086","1","2021-7-1",,"35","73","73",,,,,,
"8047","2","2021-7-1",,"0","73","73","1",,,,,
"8049","2","2021-7-1",,"0","73","73","1",,,,,
"8083","1","2021-7-1",,"36","73","73",,,,,,"Pitch 3/12. We need to cover all solar panel. Damaged in the ,master badroom and florida room."
"8091","1","2021-7-1",,"20","73","73",,,,,,
"7981","2","2021-7-1",,"0","73","73","1",,,,,
"8093","1","2021-7-1",,"49","73","73",,,,,,"5/12"
"8094","1","2021-7-1",,"30","73","73",,,,,,
"8098","1","2021-7-1",,"40","73","73",,,,,,"We covered like notes says."
"8087","1","2021-7-1",,"36","73","73",,,,,,"5/12"
"8096","1","2021-7-1",,"45","73","73",,,,,,
"8103","1","2021-7-1",,"12","73","73",,,,,,
"8097","1","2021-7-1",,"39","73","73",,,,,,"We covered a side wall and a metal ridge."
"8095","1","2021-7-2",,"39","73","73",,,,,,"We need to cover both valleys and all gutter because all water is coming directly to afected area."
"8105","1","2021-7-2",,"14","73","73",,,,,,
"8110","1","2021-7-2",,"28","73","73",,,,,,"5/12"
"8099","1","2021-7-1",,"75","73","73",,,,,,
"8111","1","2021-7-2",,"37","73","73",,,,,,"Skylite, wood roof with damage."
"8107","1","2021-7-2",,"41","73","73",,,,,,
"8116","2","2021-7-2",,"0","73","73","1",,,,,
"8089","7","2021-7-2",,,"73","73",,,,,,"Ladder assist......."
"8092","1","2021-7-2",,"32","73","73",,,,,,
"8104","1","2021-7-2",,"22","73","73",,,,,,
"8090","7","2021-7-2",,,"73","73",,,,,,"Ladder assist...????"
"8117","3","2021-7-2",,"0","73","73","3",,,,,"We fixed the tarp position to the left vent."
"8100","2","2021-7-2",,"0","73","73","1",,,,,"Done"
"8065","2","2021-7-2",,"0","73","73","1",,,,,
"8109","2","2021-7-2",,"0","73","73","1",,,,,
"8119","1","2021-7-2",,"22","73","73",,,,,,"We cover the missing shingles and sround the area that h.o show us inside."
"8112","1","2021-7-2",,"17","73","73",,,,,,"Roof pitch 6/12"
"8115","1","2021-7-2",,"38","73","73",,,,,,
"8121","1","2021-7-2",,"20","73","73",,,,,,"Leak is in the kitchen btw rigde and valley. We cover around this area."
"8113","1","2021-7-2",,"23","73","73",,,,,,
"8118","1","2021-7-2",,"27","73","73",,,,,,
"8072","2","2021-7-2",,"0","73","73","1",,,,,
"8124","1","2021-7-2",,"37","73","73",,,,,,"The porach trow over the roof and made dome dsmages snd a hole. No damage inside yet beacause no rain."
"8123","1","2021-7-2",,"22","73","73",,,,,,
"8128","1","2021-7-2",,"20","73","73",,,,,,"Around the skyligths."
"8132","1","2021-7-3",,"9","73","73",,,,,,"5/12"
"8129","1","2021-7-3",,"16","73","73",,,,,,
"8127","1","2021-7-3",,"40","73","73",,,,,,"Roof pitch 12/12"
"8131","2","2021-7-3",,"2","73","73","1",,,,,
"8120","1","2021-7-3",,"36","73","73",,,,,,
"8136","1","2021-7-3",,"14","73","73",,,,,,
"8137","1","2021-7-3",,"26","73","73",,,,,,"3/12"
"8139","1","2021-7-3",,"40","73","73",,,,,,
"8126","1","2021-7-4",,"28","73","73",,,,,,"Roof pitch 3/12 - Tile roof is very hard to determinate exactly the place where the water is siping in, we covered the afected area."
"8141","3","2021-7-4",,"30","73","73","4",,,,,"Tarp was in a very bad condition, no way to use the same tarp."
"8060","11","2021-7-3",,,"73","73",,,,,,"Saturday 7 guys 8 to 5.
Sunday  6 guys 9 to 2.
Tronc 69 inches - 80 feet long 100 feet canopy.
We used the wood chipper. 5 loads to haul the debris."
"8060","1","2021-7-3",,"39","73","73",,,,,,"A tree felt over the roof, we used 4 plywoods to cover the side and roof hole. we took pictures of the plywood from inside because was raining and we forgot to take from outside,"
"8142","1","2021-7-4",,"31","73","73",,,,,,"Roof pitch 9/12"
"8144","1","2021-7-5",,"25","73","73",,,,,,
"8122","1","2021-7-5",,"18","73","73",,,,,,"We installed the tarp over the damaged areas, shingles are soft but no visual damages on the roof."
"8102","2","2021-7-5",,"0","73","73","1",,,,,
"8146","1","2021-7-6",,"66","73","73",,,,,,
"8051","2","2021-7-6",,"0","73","73","1",,,,,
"8148","1","2021-7-6",,"12","73","73",,,,,,
"8151","1","2021-7-6",,"40","73","73",,,,,,"4/12"
"8125","1","2021-7-6",,"32","73","73",,,,,,"Roof pitch 8/12"
"8155","1","2021-7-6",,"23","73","73",,,,,,"Roof pitch 7/12. Leaks around skylight"
"8152","1","2021-7-6",,"39","73","73",,,,,,
"8162","1","2021-7-6",,"23","73","73",,,,,,
"8157","1","2021-7-6",,"77","73","73",,,,,,
"8160","1","2021-7-6",,"18","73","73",,,,,,"PITCH 7/12 charge steep fee"
"8161","1","2021-7-6",,"34","73","73",,,,,,
"8159","1","2021-7-6",,"17","73","73",,,,,,"Roof pitch 11/12"
"8165","1","2021-7-6",,"27","73","73",,,,,,"4/12"
"8166","1","2021-7-6",,"41","73","73",,,,,,"AFTER HOURS CHARGE"
"8170","1","2021-7-6",,"18","73","73",,,,,,"Ho states no leakings inside yet and didnt althorize us in, he is senior. AFTER HOURS"
"8153","1","2021-7-6",,"12","73","73",,,,,,"Leaking tru the window"
"8164","3","2021-7-6",,"11","73","73","3",,,,,"Nothing was wrong with the tarp, HO wants us to nail the tarp because of the storm that is coming, we told him we do not nail roofs and added 11 new sandbags as requested. Charge for the service!"
"8177","1","2021-7-7",,"31","73","73",,,,,,"AFTER HOURS"
"8178","1","2021-7-7",,"18","73","73",,,,,,
"8154","1","2021-7-7",,"14","73","73",,,,,,"Hole on the roof
Homeowner said no internal demage or water spots"
"8168","1","2021-7-7",,"25","73","73",,,,,,"4/12"
"8168","1","2021-7-7",,"25","73","73",,,,,,"4/12"
"7984","7","2021-7-7",,,"73","73",,,,,,"Done"
"8174","1","2021-7-7",,"28","73","73",,,,,,
"8175","1","2021-7-7",,"28","73","73",,,,,,
"8179","1","2021-7-7",,"34","73","73",,,,,,"4/12"
"8189","1","2021-7-7",,"22","73","73",,,,,,
"8176","1","2021-7-7",,"90","73","73",,,,,,
"8176","11","2021-7-7",,,"73","73",,,,,,"Tree 60ft length, 35ft canopy, diameter 23inches. We cut, clean, and haul all debris. 1 load, 3 AFTER HOURS with 6 guys yesterday and 4 hrs today with 3 workers."
"8184","1","2021-7-7",,"31","73","73",,,,,,"3/12"
"8173","1","2021-7-7",,"50","73","73",,,,,,"We cover all back the house, h.o has leaks in the florida room, and master bedroom in the back the house .  PITCH 7/12"
"8196","1","2021-7-7",,"25","73","73",,,,,,"Nobody was home, spoke with HO, and he authorized me to install"
"8193","1","2021-7-7",,"23","73","73",,,,,,"PITCH 11/12, charge steep fee"
"8192","1","2021-7-7",,"53","73","73",,,,,,
"8192","1","2021-7-7",,"53","73","73",,,,,,
"8187","1","2021-7-7",,"32","73","73",,,,,,"4/12"
"8050","2","2021-7-7",,"0","73","73","1",,,,,"Ok"
"8201","1","2021-7-7",,"18","73","73",,,,,,"Roof pitch 7/12"
"8201","11","2021-7-7",,,"73","73",,,,,,"We remove inside the house two branchs  that got stuck in there and we leave at the side of the driveway, in front of the house. No tree over the roof. 1branch 1ft , 15ft length and another one 6inches diameter and 11ft length."
"8197","1","2021-7-7",,"21","73","73",,,,,,"4/12"
"8198","1","2021-7-7",,"51","73","73",,,,,,
"8211","1","2021-7-7",,"50","73","73",,,,,,"3/12"
"8210","1","2021-7-7",,"20","73","73",,,,,,
"8167","2","2021-7-7",,"0","73","73","1",,,,,"Ok"
"8204","1","2021-7-7",,"30","73","73",,,,,,
"8180","1","2021-7-7",,"10","73","73",,,,,,"Ok"
"8209","1","2021-7-7",,"61","73","73",,,,,,
"8212","1","2021-7-7",,"38","73","73",,,,,,"4/12 - AFTER HOURS"
"8218","1","2021-7-7",,"51","73","73",,,,,,"AFTER HOURS"
"8225","1","2021-7-7",,"7","73","73",,,,,,"4/12"
"8205","1","2021-7-7",,"43","73","73",,,,,,"Multiple Soft spots, AFTER HOURS"
"8219","1","2021-7-8",,"36","73","73",,,,,,"4/12"
"8190","1","2021-7-8",,"20","73","73",,,,,,"3/12"
"8217","1","2021-7-8",,"18","73","73",,,,,,"We could not find where exactly the water is comming in, so we covered the afected area"
"8186","3","2021-7-8",,"0","73","73","3",,,,,
"8223","1","2021-7-8",,"18","73","73",,,,,,"Skyligth damaged, we cover around this area."
"8216","1","2021-7-8",,"38","73","73",,,,,,"4/12"
"8130","1","2021-7-8",,"30","73","73",,,,,,"No pictures insides, he has dogs inside and said no."
"8221","1","2021-7-8",,"27","73","73",,,,,,"3/12"
"8191","1","2021-7-8",,"46","73","73",,,,,,"X"
"8149","2","2021-7-8",,"0","73","73","1",,,,,"Reinforced - ok"
"8243","1","2021-7-8",,"18","73","73",,,,,,"3/12"
"8229","1","2021-7-8",,"17","73","73",,,,,,
"8226","1","2021-7-8",,"49","73","73",,,,,,"H.o removed the tree and start todo a remodelation inside. We remove a nailed tarp and put a new one. We use woodsticks todo a struckturo ober the hole."
"8235","1","2021-7-8",,"36","73","73",,,,,,"A tree fell over the roof, h.o spoke with the insurance company and they told him that we will cover around the damaged area until roofer coming fixe. No damge inside yet. Some damages on the metal sheets and the the top of the chiminey is damaged."
"8220","1","2021-7-8",,"25","73","73",,,,,,"Z"
"8046","2","2021-7-8",,"0","73","73","1",,,,,"5/12"
"8143","7","2021-7-8",,,"73","73",,,,,,"Ladder assist"
"8240","1","2021-7-8",,"22","73","73",,,,,,"3/12"
"8248","1","2021-7-8",,"54","73","73",,,,,,"We had to cover the solar painel on the back slope"
"8232","1","2021-7-8",,"84","73","73",,,,,,
"8239","1","2021-7-8",,"22","73","73",,,,,,"0/12"
"8249","1","2021-7-8",,"36","73","73",,,,,,"Z"
"8245","1","2021-7-8",,"42","73","73",,,,,,"Leaks in Skyligths and around the chiminy"
"8237","1","2021-7-8",,"27","73","73",,,,,,"Z"
"8231","1","2021-7-8",,"30","73","73",,,,,,"Leaks by the solar penals"
"8233","1","2021-7-8",,"22","73","73",,,,,,"4/12, we cover around the proper area"
"8214","1","2021-7-8",,"20","73","73",,,,,,"Tree felt on the roof and damaged it"
"8214","11","2021-7-8",,,"73","73",,,,,,"Tree: Diameter 14 inches x 40 ft. long, 40ft. canopy. We hauled away all debris (01 load), 03 guys 6 hours."
"8267","1","2021-7-8",,"20","73","73",,,,,,"Z"
"8261","1","2021-7-9",,"36","73","73",,,,,,
"8254","1","2021-7-9",,"31","73","73",,,,,,"5/12"
"8247","1","2021-7-9",,"35","73","73",,,,,,
"8238","1","2021-7-9",,"28","73","73",,,,,,"Hole on the ridge cap"
"8234","1","2021-12-9",,"20","73","73",,,,,,
"8263","1","2022-1-9",,"16","73","73",,,,,,"PITCH 9/12, charge steep fee"
"8273","1","2021-7-9",,"21","73","73",,,,,,"4/12"
"8246","1","2021-7-9",,"34","73","73",,,,,,"5/12"
"8262","1","2021-7-9",,"16","73","73",,,,,,
"8265","1","2021-7-9",,"21","73","73",,,,,,"3 story home pitch 7/12"
"8156","2","2021-7-9",,"13","73","73","1",,,,,
"8266","1","2021-7-9",,"20","73","73",,,,,,"Undernith the solar panel"
"8272","1","2021-7-9",,"52","73","73",,,,,,
"8275","1","2021-7-9",,"37","73","73",,,,,,"3 leaks area master badroom, living room and kitchen. We covered around the area no visible damage over the roof."
"8262","11","2021-7-9",,,"73","73",,,,,,"22 inches diameter x 30ft. long x 20ft. canopy. All debris cleaned. 03 guys 2 hours."
"8241","1","2021-7-9",,"20","73","73",,,,,,"1/12"
"8251","3","2021-7-9",,"12","73","73","4",,,,,
"8256","1","2021-7-9",,"18","73","73",,,,,,"6/12.        Hole on cap.."
"8271","1","2021-7-9",,"30","73","73",,,,,,"Pitch 4/12"
"8264","1","2021-7-9",,"47","73","73",,,,,,"Z"
"8259","1","2021-7-9",,"20","73","73",,,,,,"Around chimney"
"8285","1","2021-7-9",,"49","73","73",,,,,,"Roof pitch 7/12"
"8277","1","2021-7-9",,"16","73","73",,,,,,"Pitch 5/12"
"8085","2","2021-7-9",,"0","73","73","1",,,,,"Checked by the engineer.No ajuster at scene."
"8199","2","2021-7-9",,"3","73","73","1",,,,,"This job was a tarp inspection, same tarp used, please add 3 sandbags."
"8288","1","2021-7-9",,"40","73","73",,,,,,"3/12"
"8274","2","2021-7-9",,"0","73","73","1",,,,,"Pitch 6/12"
"8242","2","2021-7-9",,"0","73","73","1",,,,,"Reinforced - done."
"8227","11","2021-7-8",,,"73","73",,,,,,"Tree removal: 30 inches diameter x 60ft. long x 35ft. canopy. ---- 3 guys 4 hours AFTER HOURS ----3 guys 6 hours normal hours. Removed all debris (1 Full load) ------
TARP: 30X35, 30SANDBAGS, Anchoring only. HOLE ON THE ROOF"
"8252","1","2021-7-9",,"22","73","73",,,,,,"Nails exposed"
"8276","1","2021-7-9",,"17","73","73",,,,,,
"8289","1","2021-7-9",,"24","73","73",,,,,,"Roof pitch 7/12"
"8296","3","2021-7-9",,"0","73","73",,,,,,
"8287","1","2021-7-9",,"21","73","73",,,,,,"Pitch 5/12"
"8270","1","2021-7-9",,"42","73","73",,,,,,"We expend an hour removing debris from the roof, charge 3 guys AFTER HOURS for the cleaning"
"8292","1","2021-7-9",,"25","73","73",,,,,,"Soft spots all over where the tree felt"
"8281","1","2021-7-9",,"66","73","73",,,,,,"3 AFTER HOURS w/3 guys"
"8244","1","2021-7-10",,"30","73","73",,,,,,"Pitch 5/12"
"8258","1","2021-7-10",,"40","73","73",,,,,,"6/12"
"8295","1","2021-7-10",,"37","73","73",,,,,,
"8306","1","2021-7-10",,"10","73","73",,,,,,"No damage inside"
"8305","1","2021-7-10",,"27","73","73",,,,,,
"8308","1","2021-7-10",,"24","73","73",,,,,,
"8309","1","2021-7-10",,"38","73","73",,,,,,"Skyligth leaking as well"
"8284","1","2021-7-10",,"79","73","73",,,,,,"4/12"
"8255","11","2021-7-9",,,"73","73",,,,,,"Tree removal: 19inches diameter x 40ft. long x 30ft. canopy. ----All debris removed (Full load)----04 guys for 5 hours to cut and clean.-- No tarp needed."
"8188","1","2021-7-9",,"30","73","73",,,,,,
"8303","1","2021-7-10",,"23","73","73",,,,,,
"8286","1","2021-7-10",,"44","73","73",,,,,,"Pitch 4/12"
"8307","1","2021-7-10",,"40","73","73",,,,,,"Pitch 6/12."
"8291","11","2021-7-9",,,"73","73",,,,,,"Tree 30ft length, 5ft canopy and 7inches diameter. 3 guys working 3 hrs . We cut clean and haul all debris. no damage over the roof and h.o don’t allow us to install a tarp."
"8299","1","2021-7-10",,"81","73","73",,,,,,"5/12"
"8206","1","2021-7-10",,"187","73","73",,,,,,"PITCH 7/12. Please send this explanation to QFB: Kruger team went to this house last week 5 times, the HO always finds need leaks, so we had to cover the entire roof."
"8302","2","2021-7-11",,"0","73","73","1",,,,,
"8278","1","2021-7-10",,"21","73","73",,,,,,"a tree branch felt on the roof."
"8278","11","2021-7-10",,,"73","73",,,,,,"A branch felt on the roof, we cut, removed and hauled away.
Branch tronc 5 inches - 30 feet long 25 feet canopy."
"8293","1","2021-7-11",,"26","73","73",,,,,,"Pitch 6/12"
"8172","1","2021-7-12",,"26","73","73",,,,,,"Roof pitch 6/12"
"8230","11","2021-7-8",,,"73","73",,,,,,"Tree:  -  #1 - Large branch 35 ft  length, 22in diameter and 25 ft canopy.    #2 -  small branch 20ft length and 1ft diameter no canopy.  #3 -  small branch 15ft length and 1ft diameter no canopy.  #4 -  small branch 12ft length and 1ft diameter no canopy.
### we cut, clean, haul all debris. we used wood chipper. -  2 loads with debris.  5 workers 10hr."
"8290","1","2021-7-12",,"31","73","73",,,,,,"5/12"
"8290","1","2021-7-12",,"31","73","73",,,,,,"5/12"
"8230","1","2021-7-12",,"66","73","73",,,,,,
"8228","11","2021-7-9",,,"73","73",,,,,,"Large Tree: 120ft length, 70ft canopy, and 49inches diameter. # 4 branches 35ft length, 20ft canopy, and 1ft diameter. # 3 branches 30ft length 15ft canopy and 1ft diameter. # 5 branches 15ft in length, 1ft in diameter, and no canopy. # We cut, clean, and haul all debris. We used a wood chipper, crane. 4 loads with debris. 5 workers, 5h Afterhours and 15hr regular work hours. We paid $800 for the Crane (4 hours), I request an invoice to be sent to our claims email."
"8228","1","2021-7-8",,"60","73","73",,,,,,"We used 10 pieces 2''x4""x8"" and 6 sheets of plywood to build a structure for tarp installation."
"8313","2","2021-7-12",,"0","73","73","1",,,,,"Z"
"8297","4","2021-7-12",,"26","73","73",,,,,,
"8314","2","2021-7-12",,"0","73","73","1",,,,,"Z"
"8317","1","2021-7-12",,"35","73","73",,,,,,
"8318","1","2021-7-12",,"32","73","73",,,,,,"5/12"
"8320","1","2021-7-12",,"28","73","73",,,,,,"Pitch 4/12"
"8191","11","2021-11-12",,,"73","73",,,,,,"Tree: #branch  1 -  45ft length x 60 ft canopy x 29in diameter . # branch 2- 45 ft length x 35ft canopy x 20 in diameter. # branch 3 - 40 ft length x  35ft canopy x 18in diameter. we cut, clean and haul all debris. wood chipper used.  4 loads. 
#2 workers - 10hr regular - 3hr after hours.  # 5 workers - 4 regular hours."
"8327","1","2021-7-12",,"21","73","73",,,,,,"3/12"
