"assignment_id","id","created_by","updated_by","start_date","end_date"
"975","10","73","73","2019-8-7 14:30:00","2019-8-7 15:30:00"
"976","3","73","73","2019-8-7 14:00:00","2019-8-7 15:00:00"
"978","10","73","73","2019-8-8 09:00:00","2019-8-8 10:00:00"
"979","2","73","73","2019-8-7 17:30:00","2019-8-7 18:30:00"
"980","10","73","73","2019-8-8 17:00:00","2019-8-8 18:00:00"
"981","3","73","73","2019-8-8 16:00:00","2019-8-8 17:00:00"
"982","9","73","73","2019-8-9 09:00:00","2019-8-9 10:00:00"
"983","10","73","73","2019-8-9 10:00:00","2019-8-9 11:00:00"
"984","10","73","73","2019-8-9 07:30:00","2019-8-9 08:30:00"
"987","10","73","73","2019-8-9 15:00:00","2019-8-9 16:00:00"
"988","9","73","73","2019-8-9 15:00:00","2019-8-9 16:00:00"
"989","10","73","73","2019-8-10 09:00:00","2019-8-10 10:00:00"
"990","9","73","73","2019-8-9 18:00:00","2019-8-9 19:00:00"
"991","3","73","73","2019-8-10 08:00:00","2019-8-10 09:00:00"
"992","10","73","73","2019-8-12 11:00:00","2019-8-12 12:00:00"
"993","9","73","73","2019-8-12 03:00:00","2019-8-12 04:00:00"
"994","10","73","73","2019-8-12 15:00:00","2019-8-12 16:00:00"
"995","10","73","73","2019-8-12 17:30:00","2019-8-12 18:30:00"
"996","3","73","73","2019-8-13 11:00:00","2019-8-13 12:00:00"
"997","10","73","73","2019-8-13 13:30:00","2019-8-13 14:30:00"
"998","2","73","73","2019-8-13 16:00:00","2019-8-13 17:00:00"
"999","10","73","73","2019-8-14 09:00:00","2019-8-14 10:00:00"
"1000","10","73","73","2019-8-14 13:30:00","2019-8-14 14:30:00"
"1002","8","73","73","2019-8-14 14:00:00","2019-8-14 15:00:00"
"1003","10","73","73","2019-8-22 11:00:00","2019-8-22 12:00:00"
"1004","8","73","73","2019-8-14 17:30:00","2019-8-14 18:30:00"
"1006","3","73","73","2019-8-15 09:00:00","2019-8-15 10:00:00"
"1007","3","73","73","2019-8-15 13:00:00","2019-8-15 14:00:00"
"1009","3","73","73","2019-8-15 11:30:00","2019-8-15 12:30:00"
"1010","2","73","73","2019-8-16 08:30:00","2019-8-16 09:30:00"
"1011","10","73","73","2019-8-19 11:00:00","2019-8-19 12:00:00"
"1012","2","73","73","2019-8-15 14:00:00","2019-8-15 15:00:00"
"1013","2","73","73","2019-8-15 14:00:00","2019-8-15 15:00:00"
"1014","10","73","73","2019-8-15 19:00:00","2019-8-15 20:00:00"
"1015","10","73","73","2019-8-16 10:00:00","2019-8-16 11:00:00"
"1017","3","73","73","2019-8-16 08:00:00","2019-8-16 09:00:00"
"1018","2","73","73","2019-8-16 12:00:00","2019-8-16 13:00:00"
"1019","3","73","73","2019-8-16 12:00:00","2019-8-16 13:00:00"
"1020","2","73","73","2019-8-15 18:00:00","2019-8-15 19:00:00"
"1021","9","73","73","2019-8-23 10:00:00","2019-8-23 11:00:00"
"1022","10","73","73","2019-8-16 12:00:00","2019-8-16 13:00:00"
"1023","10","73","73","2019-8-16 15:00:00","2019-8-16 16:00:00"
"1024","3","73","73","2019-8-16 13:00:00","2019-8-16 14:00:00"
"1025","2","73","73","2019-8-17 13:00:00","2019-8-17 14:00:00"
"1026","2","73","73","2019-8-16 15:00:00","2019-8-16 16:00:00"
"1027","10","73","73","2019-8-16 16:30:00","2019-8-16 17:30:00"
"1028","10","73","73","2019-8-17 13:00:00","2019-8-17 14:00:00"
"1029","3","73","73","2019-8-16 15:00:00","2019-8-16 16:00:00"
"1030","2","73","73","2019-8-20 15:00:00","2019-8-20 16:00:00"
"1031","3","73","73","2019-8-16 18:30:00","2019-8-16 19:30:00"
"1032","8","73","73","2019-8-27 08:00:00","2019-8-27 09:00:00"
"1033","10","73","73","2019-8-17 09:30:00","2019-8-17 10:30:00"
"1035","2","73","73","2019-8-16 17:00:00","2019-8-16 18:00:00"
"1036","2","73","73","2019-8-16 19:00:00","2019-8-16 20:00:00"
"1037","3","73","73","2019-8-16 20:00:00","2019-8-16 21:00:00"
"1038","2","73","73","2019-8-17 14:00:00","2019-8-17 15:00:00"
"1039","2","73","73","2019-8-17 16:30:00","2019-8-17 17:30:00"
"1040","2","73","73","2019-8-19 11:00:00","2019-8-19 12:00:00"
"1041","2","73","73","2019-8-20 11:00:00","2019-8-20 12:00:00"
"1042","3","73","73","2019-8-19 12:00:00","2019-8-19 13:00:00"
"1043","10","73","73","2019-8-19 15:00:00","2019-8-19 16:00:00"
"1044","2","73","73","2019-8-19 15:00:00","2019-8-19 16:00:00"
"1045","2","73","73","2019-8-20 08:00:00","2019-8-20 09:00:00"
"1046","10","73","73","2019-8-19 19:30:00","2019-8-19 20:30:00"
"1047","10","73","73","2019-8-20 11:00:00","2019-8-20 12:00:00"
"1048","10","73","73","2019-8-20 10:00:00","2019-8-20 11:00:00"
"1049","2","73","73","2019-8-20 12:30:00","2019-8-20 13:30:00"
"1050","10","73","73","2019-8-20 13:30:00","2019-8-20 14:30:00"
"1051","3","73","73","2019-8-20 15:00:00","2019-8-20 16:00:00"
"1052","3","73","73","2019-8-20 17:00:00","2019-8-20 18:00:00"
"1053","3","73","73","2019-8-20 17:00:00","2019-8-20 18:00:00"
"1054","10","73","73","2019-8-21 07:00:00","2019-8-21 08:00:00"
"1055","8","73","73","2019-8-26 10:30:00","2019-8-26 11:30:00"
"1056","3","73","73","2019-8-22 09:00:00","2019-8-22 10:00:00"
"1057","10","73","73","2019-8-26 11:00:00","2019-8-26 12:00:00"
"1058","10","73","73","2019-8-22 17:00:00","2019-8-22 18:00:00"
"1059","2","73","73","2019-8-23 11:00:00","2019-8-23 12:00:00"
"1060","8","73","73","2019-8-22 22:00:00","2019-8-22 23:00:00"
"1061","2","73","73","2019-8-23 13:00:00","2019-8-23 14:00:00"
"1062","9","73","73","2019-8-23 12:00:00","2019-8-23 13:00:00"
"1063","10","73","73","2019-8-24 08:00:00","2019-8-24 09:00:00"
"1064","3","73","73","2019-8-23 12:45:00","2019-8-23 13:45:00"
"1065","3","73","73","2019-8-24 10:00:00","2019-8-24 11:00:00"
"1066","9","73","73","2019-8-23 15:00:00","2019-8-23 16:00:00"
"1067","10","73","73","2019-8-26 10:00:00","2019-8-26 11:00:00"
"1068","10","73","73","2019-8-24 11:00:00","2019-8-24 12:00:00"
"1070","8","73","73","2019-8-26 11:00:00","2019-8-26 12:00:00"
"1071","8","73","73","2019-8-26 14:00:00","2019-8-26 15:00:00"
"1072","2","73","73","2019-8-26 16:00:00","2019-8-26 17:00:00"
"1073","10","73","73","2019-8-27 10:00:00","2019-8-27 11:00:00"
"1074","10","73","73","2019-8-27 16:00:00","2019-8-27 17:00:00"
"1075","8","73","73","2019-8-27 13:00:00","2019-8-27 14:00:00"
"1076","2","73","73","2019-8-28 08:30:00","2019-8-28 09:30:00"
"1077","10","73","73","2019-8-27 12:00:00","2019-8-27 13:00:00"
"1078","2","73","73","2019-8-27 12:00:00","2019-8-27 13:00:00"
"1079","8","73","73","2019-8-27 16:00:00","2019-8-27 17:00:00"
"1080","10","73","73","2019-8-28 10:30:00","2019-8-28 11:30:00"
"1081","8","73","73","2019-8-28 12:00:00","2019-8-28 13:00:00"
"1082","3","73","73","2019-8-27 16:30:00","2019-8-27 17:30:00"
"1083","8","73","73","2019-8-27 19:00:00","2019-8-27 20:00:00"
"1084","3","73","73","2019-8-27 18:00:00","2019-8-27 19:00:00"
"1085","2","73","73","2019-8-28 18:00:00","2019-8-28 19:00:00"
"1086","3","73","73","2019-9-5 10:30:00","2019-9-5 11:30:00"
"1087","8","73","73","2019-8-28 08:00:00","2019-8-28 09:00:00"
"1088","10","73","73","2019-8-28 08:00:00","2019-8-28 09:00:00"
"1089","8","73","73","2019-8-28 09:00:00","2019-8-28 10:00:00"
"1090","10","73","73","2019-8-28 18:00:00","2019-8-28 19:00:00"
"1092","2","73","73","2019-8-28 11:00:00","2019-8-28 12:00:00"
"1093","10","73","73","2019-8-29 09:00:00","2019-8-29 10:00:00"
"1094","14","73","73","2019-8-29 18:00:00","2019-8-29 19:00:00"
"1095","9","73","73","2019-8-29 10:00:00","2019-8-29 11:00:00"
"1096","14","73","73","2019-8-29 13:00:00","2019-8-29 14:00:00"
"1097","10","73","73","2019-8-28 16:00:00","2019-8-28 17:00:00"
"1098","10","73","73","2019-8-28 13:30:00","2019-8-28 14:30:00"
"1099","8","73","73","2019-8-28 15:30:00","2019-8-28 16:30:00"
"1100","14","73","73","2019-8-29 10:00:00","2019-8-29 11:00:00"
"1101","2","73","73","2019-8-28 18:00:00","2019-8-28 19:00:00"
"1102","2","73","73","2019-8-28 15:30:00","2019-8-28 16:30:00"
"1103","8","73","73","2019-8-28 18:00:00","2019-8-28 19:00:00"
"1104","2","73","73","2019-8-29 13:00:00","2019-8-29 14:00:00"
"1106","10","73","73","2019-8-29 13:00:00","2019-8-29 14:00:00"
"1107","10","73","73","2019-8-30 08:00:00","2019-8-30 09:00:00"
"1108","10","73","73","2019-8-29 18:00:00","2019-8-29 19:00:00"
"1109","10","73","73","2019-8-29 19:00:00","2019-8-29 20:00:00"
"1110","3","73","73","2019-8-30 09:00:00","2019-8-30 10:00:00"
"1111","2","73","73","2019-8-29 15:00:00","2019-8-29 16:00:00"
"1112","3","73","73","2019-8-30 11:00:00","2019-8-30 12:00:00"
"1113","14","73","73","2019-8-30 09:00:00","2019-8-30 10:00:00"
"1114","14","73","73","2019-8-30 15:00:00","2019-8-30 16:00:00"
"1115","2","73","73","2019-8-29 17:00:00","2019-8-29 17:30:00"
"1116","2","73","73","2019-8-30 13:00:00","2019-8-30 14:00:00"
"1117","1","73","73","2019-8-29 15:00:00","2019-8-29 16:00:00"
"1118","3","73","73","2019-8-30 13:00:00","2019-8-30 14:00:00"
"1119","14","73","73","2019-8-31 10:00:00","2019-8-31 11:00:00"
"1120","14","73","73","2019-8-31 16:00:00","2019-8-31 17:00:00"
"1121","8","73","73","2019-8-30 13:00:00","2019-8-30 14:00:00"
"1122","1","73","73","2019-8-29 16:30:00","2019-8-29 17:30:00"
"1124","1","73","73","2019-8-29 20:00:00","2019-8-29 21:00:00"
"1125","1","73","73","2019-8-29 20:00:00","2019-8-29 21:00:00"
"1126","1","73","73","2019-8-29 20:00:00","2019-8-29 21:00:00"
"1129","9","73","73","2019-8-31 12:00:00","2019-8-31 13:00:00"
"1130","1","73","73","2019-8-30 12:00:00","2019-8-30 13:00:00"
"1131","9","73","73","2019-8-31 08:00:00","2019-8-31 09:00:00"
"1132","10","73","73","2019-8-31 08:00:00","2019-8-31 09:00:00"
"1133","10","73","73","2019-8-31 10:00:00","2019-8-31 11:00:00"
"1135","1","73","73","2019-8-30 15:00:00","2019-8-30 16:00:00"
"1136","8","73","73","2019-8-30 18:00:00","2019-8-30 19:00:00"
"1137","14","73","73","2019-8-31 12:00:00","2019-8-31 13:00:00"
"1138","10","73","73","2019-8-31 17:00:00","2019-8-31 18:00:00"
"1139","10","73","73","2019-8-31 18:00:00","2019-8-31 19:00:00"
"1140","8","73","73","2019-8-30 18:00:00","2019-8-30 19:00:00"
"1141","10","73","73","2019-9-3 14:00:00","2019-9-3 15:00:00"
"1142","1","73","73","2019-8-31 08:00:00","2019-8-31 09:00:00"
"1144","14","73","73","2019-8-31 19:00:00","2019-8-31 20:00:00"
"1145","14","73","73","2019-9-1 16:00:00","2019-9-1 17:00:00"
"1146","14","73","73","2019-9-2 11:00:00","2019-9-2 12:00:00"
"1147","14","73","73","2019-9-3 16:00:00","2019-9-3 17:00:00"
"1148","14","73","73","2019-9-2 16:00:00","2019-9-2 17:00:00"
"1149","14","73","73","2019-9-4 10:00:00","2019-9-4 11:00:00"
"1150","10","73","73","2019-9-3 17:00:00","2019-9-3 18:00:00"
"1151","10","73","73","2019-9-3 19:00:00","2019-9-3 20:00:00"
"1152","10","73","73","2019-9-4 08:30:00","2019-9-4 09:30:00"
"1154","10","73","73","2019-9-4 10:30:00","2019-9-4 11:00:00"
"1155","2","73","73","2019-9-4 13:00:00","2019-9-4 14:00:00"
"1157","10","73","73","2019-9-4 14:00:00","2019-9-4 15:00:00"
"1158","14","73","73","2019-9-4 15:00:00","2019-9-4 16:00:00"
"1159","10","73","73","2019-9-4 14:00:00","2019-9-4 15:00:00"
"1160","8","73","73","2019-9-4 17:00:00","2019-9-4 18:00:00"
"1161","10","73","73","2019-9-5 09:00:00","2019-9-5 10:00:00"
"1162","10","73","73","2019-9-4 15:00:00","2019-9-4 16:00:00"
"1163","2","73","73","2019-9-4 16:00:00","2019-9-4 17:00:00"
"1164","9","73","73","2019-9-4 19:00:00","2019-9-4 20:00:00"
"1165","10","73","73","2019-9-4 19:00:00","2019-9-4 20:00:00"
"1166","10","73","73","2019-9-4 19:00:00","2019-9-4 20:00:00"
"1167","2","73","73","2019-9-4 18:00:00","2019-9-4 19:00:00"
"1168","10","73","73","2019-9-4 19:00:00","2019-9-4 20:00:00"
"1169","8","73","73","2019-9-5 13:00:00","2019-9-5 14:00:00"
"1170","8","73","73","2019-9-9 12:30:00","2019-9-9 13:30:00"
"1171","10","73","73","2019-9-5 14:00:00","2019-9-5 15:00:00"
"1172","14","73","73","2019-9-6 13:00:00","2019-9-6 14:00:00"
"1173","14","73","73","2019-9-6 14:00:00","2019-9-6 15:00:00"
"1174","3","73","73","2019-9-10 10:00:00","2019-9-10 11:00:00"
"1175","2","73","73","2019-9-6 14:30:00","2019-9-6 16:30:00"
"1176","14","73","73","2019-9-6 15:00:00","2019-9-6 16:00:00"
"1177","14","73","73","2019-9-6 16:00:00","2019-9-6 17:00:00"
"1178","3","73","73","2019-9-7 13:00:00","2019-9-7 14:00:00"
"1179","2","73","73","2019-9-6 17:00:00","2019-9-6 19:30:00"
"1180","2","73","73","2019-9-6 13:00:00","2019-9-6 14:00:00"
"1182","3","73","73","2019-9-7 08:00:00","2019-9-7 09:00:00"
"1183","3","73","73","2019-9-7 07:00:00","2019-9-7 08:00:00"
"1184","14","73","73","2019-9-7 15:00:00","2019-9-7 16:00:00"
"1186","2","73","73","2019-9-7 08:00:00","2019-9-7 09:00:00"
"1187","2","73","73","2019-9-7 10:00:00","2019-9-7 11:00:00"
"1189","10","73","73","2019-9-7 11:00:00","2019-9-7 12:00:00"
"1190","14","73","73","2019-9-7 11:00:00","2019-9-7 12:00:00"
"1191","2","73","73","2019-9-8 15:00:00","2019-9-8 16:00:00"
"1192","3","73","73","2019-9-8 08:00:00","2019-9-8 09:00:00"
"1194","10","73","73","2019-9-9 07:00:00","2019-9-9 08:00:00"
"1195","2","73","73","2019-9-9 08:00:00","2019-9-9 09:00:00"
"1196","10","73","73","2019-9-8 15:00:00","2019-9-8 16:00:00"
"1197","10","73","73","2019-9-9 06:00:00","2019-9-9 07:00:00"
"1200","2","73","73","2019-9-8 07:00:00","2019-9-8 08:00:00"
"1201","10","73","73","2019-9-8 12:00:00","2019-9-8 12:30:00"
"1202","10","73","73","2019-9-8 11:00:00","2019-9-8 11:30:00"
"1203","3","73","73","2019-9-8 13:00:00","2019-9-8 14:00:00"
"1204","2","73","73","2019-9-8 08:00:00","2019-9-8 09:00:00"
"1205","3","73","73","2019-9-8 13:00:00","2019-9-8 14:00:00"
"1206","14","73","73","2019-9-8 14:00:00","2019-9-8 15:00:00"
"1207","3","73","73","2019-9-8 15:00:00","2019-9-8 16:00:00"
"1208","8","73","73","2019-9-9 14:30:00","2019-9-9 15:30:00"
"1209","8","73","73","2019-9-9 18:00:00","2019-9-9 19:00:00"
"1210","10","73","73","2019-9-11 13:00:00","2019-9-11 14:00:00"
"1212","10","73","73","2019-9-10 09:00:00","2019-9-10 10:00:00"
"1213","10","73","73","2019-9-10 14:00:00","2019-9-10 15:00:00"
"1214","10","73","73","2019-9-10 16:30:00","2019-9-10 17:30:00"
"1215","8","73","73","2019-9-9 20:00:00","2019-9-9 21:00:00"
"1217","3","73","73","2019-9-12 10:30:00","2019-9-12 11:30:00"
"1218","3","73","73","2019-9-10 11:30:00","2019-9-10 12:30:00"
"1219","8","73","73","2019-9-11 08:30:00","2019-9-11 09:30:00"
"1220","10","73","73","2019-9-13 10:30:00","2019-9-13 11:30:00"
"1221","10","73","73","2019-9-11 08:00:00","2019-9-11 09:00:00"
"1222","10","73","73","2019-9-12 07:00:00","2019-9-12 08:00:00"
"1223","10","73","73","2019-9-11 10:00:00","2019-9-11 11:00:00"
"1224","8","73","73","2019-9-11 13:00:00","2019-9-11 14:00:00"
"1225","2","73","73","2019-9-11 14:00:00","2019-9-11 15:00:00"
"1226","2","73","73","2019-9-11 16:00:00","2019-9-11 17:00:00"
"1227","10","73","73","2019-9-12 16:30:00","2019-9-12 17:30:00"
"1228","2","73","73","2019-9-12 08:00:00","2019-9-12 09:00:00"
"1229","8","73","73","2019-9-12 08:00:00","2019-9-12 09:00:00"
"1230","8","73","73","2019-9-12 14:00:00","2019-9-12 15:00:00"
"1231","10","73","73","2019-10-2 08:30:00","2019-10-2 09:30:00"
"1232","8","73","73","2019-9-12 16:00:00","2019-9-12 17:00:00"
"1233","10","73","73","2019-9-12 15:00:00","2019-9-12 16:00:00"
"1234","10","73","73","2019-9-13 12:30:00","2019-9-13 13:30:00"
"1235","8","73","73","2019-9-12 17:00:00","2019-9-12 18:00:00"
"1236","14","73","73","2019-9-13 09:00:00","2019-9-13 10:00:00"
"1237","14","73","73","2019-9-13 11:00:00","2019-9-13 12:00:00"
"1238","14","73","73","2019-9-13 14:00:00","2019-9-13 15:00:00"
"1239","10","73","73","2019-9-13 14:00:00","2019-9-13 15:00:00"
"1240","10","73","73","2019-9-14 13:00:00","2019-9-14 14:00:00"
"1241","14","73","73","2019-9-13 16:00:00","2019-9-13 17:00:00"
"1242","10","73","73","2019-9-14 11:00:00","2019-9-14 12:00:00"
"1243","14","73","73","2019-9-14 09:00:00","2019-9-14 10:00:00"
"1244","10","73","73","2019-9-16 10:00:00","2019-9-16 11:00:00"
"1245","3","73","73","2019-9-16 09:30:00","2019-9-16 10:30:00"
"1246","2","73","73","2019-9-17 12:30:00","2019-9-17 13:30:00"
"1247","8","73","73","2019-9-16 16:00:00","2019-9-16 17:00:00"
"1248","10","73","73","2019-9-16 17:30:00","2019-9-16 18:30:00"
"1249","10","73","73","2019-9-17 10:00:00","2019-9-17 11:00:00"
"1250","2","73","73","2019-9-13 10:00:00","2019-9-13 11:00:00"
"1251","10","73","73","2019-9-17 16:00:00","2019-9-17 17:00:00"
"1252","14","73","73","2019-9-18 07:45:00","2019-9-18 08:45:00"
"1253","2","73","73","2019-9-16 07:00:00","2019-9-16 08:00:00"
"1254","2","73","73","2019-9-16 06:00:00","2019-9-16 07:00:00"
"1255","10","73","73","2019-9-18 14:30:00","2019-9-18 15:30:00"
"1256","3","73","73","2019-9-18 12:30:00","2019-9-18 13:30:00"
"1257","14","73","73","2019-9-20 12:30:00","2019-9-20 13:30:00"
"1258","10","73","73","2019-9-19 10:00:00","2019-9-19 11:00:00"
"1259","8","73","73","2019-9-20 13:00:00","2019-9-20 14:00:00"
"1260","10","73","73","2019-9-19 15:00:00","2019-9-19 16:00:00"
"1261","10","73","73","2019-9-21 07:00:00","2019-9-21 08:00:00"
"1262","8","73","73","2019-9-20 16:00:00","2019-9-20 17:00:00"
"1264","10","73","73","2019-9-21 10:00:00","2019-9-21 11:00:00"
"1265","3","73","73","2019-10-1 10:30:00","2019-10-1 11:30:00"
"1266","3","73","73","2019-9-21 08:00:00","2019-9-21 09:00:00"
"1267","10","73","73","2019-9-21 17:00:00","2019-9-21 18:00:00"
"1268","2","73","73","2019-9-20 08:00:00","2019-9-20 09:00:00"
"1269","10","73","73","2019-9-21 01:30:00","2019-9-21 02:30:00"
"1270","10","73","73","2019-9-21 13:00:00","2019-9-21 14:00:00"
"1271","2","73","73","2019-9-23 20:00:00","2019-9-23 21:00:00"
"1272","10","73","73","2019-9-22 08:00:00","2019-9-22 09:00:00"
"1273","10","73","73","2019-9-21 14:30:00","2019-9-21 16:00:00"
"1274","3","73","73","2019-9-21 18:30:00","2019-9-21 19:00:00"
"1275","8","73","73","2019-9-27 11:00:00","2019-9-27 12:00:00"
"1276","10","73","73","2019-9-22 17:00:00","2019-9-22 18:00:00"
"1278","8","73","73","2019-9-23 12:00:00","2019-9-23 13:00:00"
"1279","8","73","73","2019-9-23 14:00:00","2019-9-23 15:00:00"
"1280","10","73","73","2019-9-23 14:00:00","2019-9-23 15:00:00"
"1281","10","73","73","2019-9-25 15:00:00","2019-9-25 16:00:00"
"1282","10","73","73","2019-9-24 07:00:00","2019-9-24 08:00:00"
"1283","10","73","73","2019-9-23 17:00:00","2019-9-23 18:00:00"
"1284","10","73","73","2019-9-24 12:00:00","2019-9-24 13:00:00"
"1285","2","73","73","2019-9-24 07:00:00","2019-9-24 08:00:00"
"1286","8","73","73","2019-9-24 13:00:00","2019-9-24 14:00:00"
"1287","10","73","73","2019-9-24 07:00:00","2019-9-24 08:00:00"
"1289","10","73","73","2019-9-25 11:00:00","2019-9-25 12:00:00"
"1290","10","73","73","2019-9-25 17:00:00","2019-9-25 18:00:00"
"1292","8","73","73","2019-9-26 09:00:00","2019-9-26 10:00:00"
"1293","10","73","73","2019-9-25 16:00:00","2019-9-25 17:00:00"
"1294","14","73","73","2019-9-26 13:00:00","2019-9-26 14:00:00"
"1295","2","73","73","2019-10-3 15:00:00","2019-10-3 16:00:00"
"1296","2","73","73","2019-9-25 08:00:00","2019-9-25 09:00:00"
"1297","14","73","73","2019-9-26 09:00:00","2019-9-26 10:00:00"
"1298","10","73","73","2019-9-26 14:30:00","2019-9-26 15:30:00"
"1299","14","73","73","2019-9-26 15:00:00","2019-9-26 16:00:00"
"1300","2","73","73","2019-9-27 14:00:00","2019-9-27 15:00:00"
"1301","10","73","73","2019-9-26 16:00:00","2019-9-26 17:00:00"
"1302","14","73","73","2019-9-26 18:00:00","2019-9-26 19:00:00"
"1303","3","73","73","2019-9-27 09:00:00","2019-9-27 10:00:00"
"1304","8","73","73","2019-9-27 16:00:00","2019-9-27 17:00:00"
"1305","14","73","73","2019-5-7 15:30:00","2019-5-7 16:30:00"
"1306","10","73","73","2019-10-1 14:00:00","2019-10-1 15:00:00"
"1307","10","73","73","2019-9-30 15:00:00","2019-9-30 16:00:00"
"1308","10","73","73","2019-10-1 12:30:00","2019-10-1 13:30:00"
"1309","14","73","73","2019-10-2 13:00:00","2019-10-2 14:00:00"
"1311","10","73","73","2019-10-2 13:00:00","2019-10-2 14:00:00"
"1312","2","73","73","2019-10-16 15:00:00","2019-10-16 16:00:00"
"1313","10","73","73","2019-10-3 08:30:00","2019-10-3 09:30:00"
"1315","2","73","73","2019-9-26 14:00:00","2019-9-26 15:00:00"
"1316","10","73","73","2019-10-4 10:00:00","2019-10-4 11:00:00"
"1317","10","73","73","2019-10-4 17:00:00","2019-10-4 18:00:00"
"1318","10","73","73","2019-10-7 15:00:00","2019-10-7 16:00:00"
"1319","10","73","73","2019-10-7 18:00:00","2019-10-7 19:00:00"
"1320","3","73","73","2019-10-7 19:00:00","2019-10-7 20:00:00"
"1321","10","73","73","2019-10-7 19:00:00","2019-10-7 20:00:00"
"1322","8","73","73","2019-10-10 11:45:00","2019-10-10 12:45:00"
"1323","8","73","73","2019-10-11 11:00:00","2019-10-11 12:00:00"
"1324","8","73","73","2019-10-8 11:00:00","2019-10-8 12:00:00"
"1325","10","73","73","2019-10-9 11:00:00","2019-10-9 12:00:00"
"1326","10","73","73","2019-10-9 10:30:00","2019-10-9 11:30:00"
"1327","10","73","73","2019-10-14 14:00:00","2019-10-14 15:00:00"
"1328","10","73","73","2019-10-10 16:00:00","2019-10-10 17:00:00"
"1329","10","73","73","2019-10-9 14:00:00","2019-10-9 15:00:00"
"1330","8","73","73","2019-10-9 17:00:00","2019-10-9 18:00:00"
"1331","8","73","73","2019-10-10 07:00:00","2019-10-10 08:00:00"
"1332","8","73","73","2019-10-9 16:00:00","2019-10-9 17:00:00"
"1333","8","73","73","2019-10-10 08:30:00","2019-10-10 09:30:00"
"1334","8","73","73","2019-10-11 13:00:00","2019-10-11 14:00:00"
"1335","10","73","73","2019-10-16 16:30:00","2019-10-16 17:30:00"
"1336","10","73","73","2019-10-12 17:00:00","2019-10-12 18:00:00"
"1337","10","73","73","2019-10-12 08:00:00","2019-10-12 09:00:00"
"1339","10","73","73","2019-10-11 20:00:00","2019-10-11 21:00:00"
"1340","10","73","73","2019-10-12 10:00:00","2019-10-12 11:00:00"
