"id","referral_type_id","company_entity","company_fictitions","street","city","state","zipcode","main_contact","email","created_at","updated_at"
"357","1","The Best Restoration & Floor Care","The Best Restoration & Floor Care","7230 W. University Avenue","Gainesville","FL","32607","Todd M. Hurt Burt","Todd@thebestrestoration.com","27/7/2021 16:06:16","10/8/2021 14:50:02"
"358","1","COIT Cleaning & Restoration","COIT Cleaning & Restoration","4850 Collins Rd., Unit 106","Jacksonville","FL","32244","Sal - The Owner","coit028@msn.com","27/7/2021 16:30:12","9/8/2021 12:04:12"
"359","1","Gainesville Remodeling & Building Contractor","Gainesville Remodeling & Building Contractor","4607 NW 6th Street","Gainesville","FL","32609","Bill","officemgr@paynegrp.com","27/7/2021 16:51:18","9/8/2021 12:16:27"
"360","1","Maven Construction","Maven Construction","6833 NW 16th Street,","Gainesville","FL","32653",,"Service Line / There's no Email informed in the website","28/7/2021 10:41:22","10/8/2021 14:14:29"
"361","1","Dreyer's DKI Gainesville","Dreyer's DKI Gainesville","1911 NW 67th Place, Suite 4","Gainesville","FL","32653","Zach Heern","Zach@Dreyersdki.com","28/7/2021 10:55:36","9/8/2021 12:05:00"
"362","1","ServPro of Gainesville West / Alachua County West","ServPro of Gainesville West / Alachua County West","3210 SW 40th Blvd., Suite C","Gainesville","FL","32608","Nikki Schellpeper","office@servproacw.com","28/7/2021 11:15:21","10/8/2021 14:43:07"
"363","1","Paul Davis Restoration & Remodeling of North Central Florida - GAINESVILLE","Paul Davis Restoration & Remodeling of North Central Florida - GAINESVILLE","3499 NW 97th Blvd., #10","Gainesville","FL","32608","Bob","gvfl@pauldavis.com","28/7/2021 11:21:47","10/8/2021 14:32:47"
"364","1","United Water Restoration Group of Gainesville","United Water Restoration Group of Gainesville","6342 NW 18th Dr., Suite 8","Gainesville","FL","32653","Jonathan","jonathanr@unitedwaterestoration.com","28/7/2021 13:01:48","10/8/2021 14:50:49"
"365","1","Rytech of Gainesville","Rytech of Gainesville","5200 NW 43rd Street, Suite 102-194","Gainesville","FL","32606","Ryan Gemelli - Manager of Operations","rgemelli@rytechinc.com","28/7/2021 13:15:19","9/8/2021 15:50:24"
"366","1","Gator Carpet Cleaning & Water Restoration","Gator Carpet Cleaning & Water Restoration","5215 Southwest 91 Terrace","Gainesville","FL","32608","Austin","corporategator@icloud.com","28/7/2021 13:40:28","9/8/2021 15:52:27"
"367","1","Rainbow International of Gainesville","Rainbow International of Gainesville","4609 B NW 6th Street, Unit 2","Gainesville","FL","32609","Ashley","gainesville@rainbowintl.com","28/7/2021 13:48:37","10/8/2021 14:34:08"
"368","1","Restoration Specialists","Restoration Specialists","6201 NW 123rd Place, #10","Gainesville","FL","32653","Andrew Grage","agrage@restorationspecialists.com","28/7/2021 14:22:05","10/8/2021 14:40:27"
"369","1","Gainesville Turnover Specialist","Gainesville Turnover Specialist","7230 W. University Avenue","Gainesville","FL","32607",,"Same Company, same address as The Best Restoration - different name only","28/7/2021 14:25:09","9/8/2021 12:17:10"
"370","3","Worthmann Roofing","Worthmann Roofing","7325 NW 12th Blvd., Suite 88","Gainesville","FL","32653","Cristina","sales@wothmannroofing.com","28/7/2021 15:04:38","10/8/2021 14:52:53"
"371","3","Energy Roofing Companies Gainesville","Energy Roofing Companies Gainesville","4010 W. Newberry Rd. B,","Gainesville","FL","32607","Shane","info@atlanticroofingfl.com","28/7/2021 15:16:45","9/8/2021 12:10:33"
"372","1","Water damage Express, LLC","Water damage Express, LLC","5200 NW 43rd Street, Suite 102","Gainesville","FL","32606",,,"28/7/2021 15:25:29","10/8/2021 14:52:32"
"373","3","Perry Roofing Contractors","Perry Roofing Contractors","2505 NW 71th Place","Gainesville","FL","32653",,,"28/7/2021 15:43:54","10/8/2021 14:33:02"
"374","1","DMS Restoration Services, Inc.","DMS Restoration Services, Inc.","6254 Powers Avenue, Suite 7","Jacksonville","FL","32217",,"cisco@dmsrestoration.com","28/7/2021 16:00:54","9/8/2021 12:04:48"
"375","10","Lee County Insurance Agency","Lee County Insurance Agency","390 Pondella Rd #1","North Fort Myers","FL","33903","Bill Caligiuri","bill@lciquotes.com","6/8/2021 10:06:42","10/8/2021 14:14:04"
"376","10","Flagler Insurance","Flagler Insurance","422 NE 2nd Pl Suite 200","cape coral","FL","33909","Sam Medina","sam@flaglerinsurance.com","6/8/2021 10:13:02","9/8/2021 12:15:43"
"377","10","HRI Insurance","HRI Insurance","1110 NE Pine Island Road  # 20","Cape Coral","FL","33909","Eric Dreszer","eric@hriinsurance.com","6/8/2021 10:16:32","10/8/2021 14:08:45"
"378","10","The Insurancenter","The Insurancenter","16591 S tamiami Trail","Fort Myers","FL","33908","Hanaa or Mark Nellans","hanaa@insurance-center.net","6/8/2021 10:22:51","10/8/2021 14:50:11"
"379","1","Rapid Response Fort Myers","Rapid Response Fort Myers","5550 Division Drive","Fort Myers","FL","33905","Michael McCabe","mmccabe@rrtfl.com","6/8/2021 10:35:42","10/8/2021 14:40:03"
"380","10","Parlin Insurance Agency","Parlin Insurance Agency","24520 Production Cr #4","Bonita Springs","FL","34135","Dee Parlin","dee@parlininsurance.com","6/8/2021 10:42:14","10/8/2021 14:32:21"
"381","10","Allstate Capt. David Schuman","Allstate Capt. David Schuman","1329 Hibiscus dr","Cape Coral","FL","33909","David Schuman","davidschuman3@allstate.com","6/8/2021 10:45:49","9/8/2021 11:56:34"
"382","10","East And Greenwell Insurance","East And Greenwell Insurance","20321 Grand Oak Shoppes Blvd # 308","Estero","FL","33928","Carissa Russell","carissa@allstate.com","6/8/2021 11:07:35","9/8/2021 12:09:41"
"383","10","Susan Schreiber Martin Insurance Agency","Susan Schreiber Martin Insurance Agency","3723 B Del Prado Blvd S","Cape Coral","FL","33904","Jack Phelps or Susan Schreiber","jack@ssminsurance.com","6/8/2021 11:19:37","10/8/2021 14:49:44"
"384","10","Galezano Insurance","Galezano Insurance","1108 SE 17th Ave Suite D","Cape Coral","FL","33990","Margaret Galewski","margaret@galezano.com","6/8/2021 11:25:18","9/8/2021 12:17:17"
"385","10","FHC - Fort Myers","FHC - Fort Myers","3441 Colonial Blvd #7","Fort Myers","FL","33966","Aly Case","aly@fhcins.com","6/8/2021 11:28:56","9/8/2021 12:10:47"
"386","10","Brightway Insurance Deborah Delinger-Crep","Brightway Insurance Deborah Delinger-Crep","8660 College Parkway #300","Fort Myers","FL","33919","Debbie Dellinger","debbie.dellinger@brightway.com","6/8/2021 11:34:04","9/8/2021 11:58:17"
"387","10","Culbertson Agency - Allstate","Culbertson Agency - Allstate","13099 S. Cleveland Ave Ste 310","Fort Myers","FL","33907","Nicole Ellis","nicholeellis@allstate.com","6/8/2021 11:40:21","9/8/2021 12:04:20"
"388","10","Brown & BrownInsurance  Fort Myers","Brown & BrownInsurance  Fort Myers","6611 Orion Dr Ste. 201","Fort Myers","fl","33912","Heather Rolewicz","hrolewicz@bbswfl.com","6/8/2021 11:46:10","9/8/2021 11:58:34"
"389","10","Way Better Insurance","Way Better Insurance","4978 Royal Gulf Cir","Fort Myers","fl","33966","Amy Mandala","amy@waybetterinsurance.com","6/8/2021 12:22:46","10/8/2021 14:52:43"
"390","10","Allstate - Dwayne Stevens","Allstate - Dwayne Stevens","14630 Palm Beach Blvd Ste 6","Fort Myers","fl","33905","Dwayne Stevens",,"6/8/2021 12:56:47","9/8/2021 11:51:38"
"391","10","Freedom Insurance Center - Cape Coral","Freedom Insurance Center - Cape Coral","923 Del Prado Blvd # 102","Cape Coral","fl","33990","Lisa Kafalas","lisa@freedominsurancecenter.com","6/8/2021 13:00:27","9/8/2021 12:16:02"
"392","10","Freedom Insurance Center - Fort Myers","Freedom Insurance Center - Fort Myers","12995 Cleveland Ave #141","Fort Myers","fl","33907","Bryce Wright","bryce@freedominsurancecenter.com","6/8/2021 13:03:28","9/8/2021 12:16:07"
"393","1","Servpro of NE Hillsborough/Plant City, Cape Coral, North Fort Myers, Punta Gorda","Servpro of NE Hillsborough/Plant City, Cape Coral, North Fort Myers, Punta Gorda","2596 SR-60 W","Valrico","FL","33594","Alex Smith, Howard","construction1@servpro11133.com","6/8/2021 13:14:18","19/8/2021 14:24:46"
"394","3","TopNotch Roofing","TopNotch Roofing","2888 W. Lake Mary Blvd.,","Lake Mary","FL","32746","Brannon Rue","brannon@roofingtopnotch.com","9/8/2021 15:43:20","19/8/2021 14:23:17"
"395","1","Belfor Property Restoration ORLANDO","Belfor Property Restoration ORLANDO","7100 Tpc Dr #450,","Orlando","FL","32822","SHARA","shara.navarrete@us.belfor.com","10/8/2021 12:30:01","10/8/2021 12:31:33"
"396","9","Seibels","Seibels","1501 Lady Sreet","Columbia","SC","29201",,,"16/8/2021 11:38:34","16/8/2021 11:38:34"
"397","12","Allstate - Kathy Dorsey","Allstate - Kathy Dorsey","16520 Burnt store Road","Punta Gorda","FL","33955","Sheree Ingram","singram1@allstate.com","17/8/2021 14:18:43","17/8/2021 14:18:43"
"398","12","Nolan Family Insurance","Nolan Family Insurance","100 Madrid Blvd unit 111","Punta Gorda","FL","33950","Kerri Stuart","kerri@nolanagency.com","17/8/2021 14:21:39","17/8/2021 14:21:39"
"399","12","Ezzi Insurance Advisors","Ezzi Insurance Advisors","1777 Tamiami Trail Unit 404","Port Charlotte","FL","33948","Kelly Torres or Tyler Ezzi","kelly@ezziadvisors.com","17/8/2021 14:29:32","17/8/2021 14:29:32"
"400","12","Halbrehder Family Agency","The Insurance Shop","601 N. Del Prado Blvd #11","Cape Coral","FL","33909","Paulette Halbrehder","paulette@insuranceshopfl.com","17/8/2021 14:33:13","17/8/2021 14:33:13"
"401","12","Keith Insurance","Keith Insurance","8931 Conference Dr #4","Fort Myers","FL","33919","Ian Keith","ian@keithinsurance.net","17/8/2021 14:57:35","17/8/2021 14:57:35"
"402","1","911 Restoration - Naples","911 Restoration - Naples","551 Owen Avenue North","Lehigh Acres","FL","33971","(954) 747-7000","travis.s@911restoration.com","17/8/2021 15:07:39","19/8/2021 14:25:47"
"403","12","Devoted Restoration","Devoted Restoration","11000 Metro Parkway Unit 28","Fort Myers","FL","33966","Norma Berrios","norma@devotedrestoration.com","17/8/2021 15:40:51","17/8/2021 15:40:51"
"404","12","State Farm - Dean McConville","State Farm - Dean McConville","14506 Tamiami Trail","North Port","FL","34287","Leia Stough","leia.stough.rjpg@statefarm.com","17/8/2021 15:47:20","17/8/2021 15:47:20"
"405","12","State Farm - Mary Dixon","State Farm - Mary Dixon","2820 College Pkwy, unit 1-2","Fort Myers","FL","33919-4411","Mary Dixon","mary@marydixoninsurance.com","17/8/2021 16:14:07","17/8/2021 16:14:07"
"406","12","Nastar Roofing","Nastar Roofing","4005 Del Prado Blvd S","Cape Coral","FL","33904","Frank Miller","frank@nastarroofing.com","17/8/2021 16:42:37","17/8/2021 16:42:37"
"407","12","Brightway Insurance - Diane Haas","Brightway Insurance - Diane Haas","4391 Colonial Blvd, suite 103","Fort Myers","FL","33966","Diane Haas","diane.haas@brightway.com","17/8/2021 16:47:38","17/8/2021 16:47:38"
"408","1","VETCOR - Neumann Emergency Services","VETCOR San Antonio - Neumann Emergency Services, LLC","30427 Commerce Dr.,","San Anotnio","FL","33576","(813) 782-9080","jcasteel@nfoc.net","18/8/2021 16:44:18","19/8/2021 14:23:54"
"409","12","State Farm - Tonya Edison","State Farm - Tonya Edison","3443 Hancock Bridge Pkwy, unit 401","North Fort Myers","FL","33903","Steven Allen","steven@tonyaedison.com","19/8/2021 10:01:08","19/8/2021 10:01:08"
"410","12","McDaniel Insurance solutions","McDaniel Insurance solutions","3443 Hancock Bridge Pkwy, # 201","North Fort Myers","FL","33903","Amy Perry","amy@mcdanielinsurancesolutions.com","19/8/2021 10:07:43","19/8/2021 10:07:43"
"411","12","Assured Partners","Assured Partners","3501 Del Prado Blvd, suite 204","Cape Coral","FL","33904","Matthew D. Bevins - President","matt.bevins@assuredpartners.com","19/8/2021 10:14:30","19/8/2021 10:14:30"
"412","12","State Farm - Joan Wolbach","State Farm - Joan Wolbach","15201 N. Cleveland Ave, #606","North Fort Myers","FL","33903","Ashley","joan.wolbach,p0pb@statefarm.com","19/8/2021 10:43:19","19/8/2021 10:43:19"
"413","12","McDonald Insurance Agency","McDonald Insurance Agency","15205 Collier Blvd. # 106","Naples","FL","34119","Mike McDonald","mike@insurancemcdonald.com","19/8/2021 11:30:30","19/8/2021 11:30:30"
"414","1","Big Wave Restoration","Big Wave Restoration","8009 Benjamin Rd","Tampa","Fl","33634","Paul Pfleiderer",,"30/8/2021 13:45:17","30/8/2021 13:59:59"
"415","9","Codeblue 360","Codeblue 360","14 East Main Street , 4th Street","Springfield","OH","45502",,,"31/8/2021 13:06:08","31/8/2021 13:06:08"
"416","12","America's Insurance associates, Inc","America's Insurance Associates, Inc","2451 First Street","Fort Myers","FL","33901","Louise self or Donna Mikesell","louise@iaanetwork.com","3/9/2021 12:50:00","3/9/2021 12:50:00"
"417","12","Acentia Insurance","Greg Thomas","5429 Airport Pulling Rd","Naples","FL","34109","Dina Layne","dina.Layne@acentra.com","3/9/2021 12:55:18","3/9/2021 12:55:18"
"418","12","Brown & Brown - Naples","Brown & Brown - Naples","1421 Pine Ridge Rd, Suite 200","Naples","FL","34109","Wesley Campbell","wcampbell@bbnaples.com","3/9/2021 13:00:11","3/9/2021 13:00:11"
"419","12","Vanderbilt Insurance and risk management","Vanderbilt Insurance and Risk Management","2359 Vanderbilt Beach Rd, suite 400","Naples","FL","34109","Taylor Doria, Mario Doria","taylor@vandyins.com","3/9/2021 13:13:07","3/9/2021 13:13:07"
"420","12","Guardian Property Management","Guardian Property Management","6704 Lone Oak BL","Naples","FL","34109","Patricia Lynn or Robin","Patricia@guardianpropertymanagement.net","3/9/2021 13:25:13","3/9/2021 13:25:13"
"421","12","State Farm - Brian Glaeser","State Farm - Brian Glaeser","3765 Airport Pulling Rd N, suite 101","Naples","FL","34105","Margi Pope","margi.popelhq5@statefarm.com","3/9/2021 13:30:52","3/9/2021 13:30:52"
"422","12","Imold","Imold","3804 Ironbridge blvd","Fort Myers","FL","33916","Haley or Brian Bland","harley@imold.us","3/9/2021 13:57:43","3/9/2021 13:57:43"
"423","12","Kelly Roofing","Kelly Roofing","9930 Channel 30 Drive","Bonita Springs","Fl","31435","Eddie Guevara","eddie@kellyroofing.com","3/9/2021 14:00:55","3/9/2021 14:00:55"
"424","12","Ackerman Insurance","Ackerman Insurance","1575 Pine Ridge Rd, suite 17","Naples","FL","34109","Anel Caraballo","anel@ackerman-insurance.com","3/9/2021 14:14:24","3/9/2021 14:14:24"
"425","12","State Farm - Robert Porto","State Farm - Robert Porto","3872 Tamiami Trail, Suite C","Port Charlotte","FL","33952-8463","Cathy Gerlach","cathy.gerlach.fpnk@statefarm.com","3/9/2021 14:18:12","3/9/2021 14:18:12"
"426","12","Kleinberger Corporation Construction and Roofing","Kleinberger Corporation Construction and Roofing","3522 Plover Ave","Naples","FL","34117","Andrew Kleinberger","ajkleinberger@gmail.com","3/9/2021 14:23:23","3/9/2021 14:23:23"
"427","12","Bouchard Insurance","Marsh & McLennan","12800 University Drive suite 165","Fort Myers","FL","33919","Doris Miller","dorismiller@bouchardinsurance.com","3/9/2021 14:38:44","3/9/2021 14:38:44"
"428","12","RoofRx","RoofRX","885 SE 47th Terrace D","Cape Coral","FL","33904","Jason Polly","jason@roofrx.net","3/9/2021 14:42:30","3/9/2021 14:42:30"
"429","12","RMS","RMS","20741 S Tamiami Trail","Estero","FL","33928","Lexa","operations@rms-florida.com","3/9/2021 14:51:19","3/9/2021 14:51:19"
"430","12","H20 911","H20 911 Dryzone","13850 Treeline Ave S","Fort Myers","FL","33913","Tommy Dence","tommy@h20911.com","3/9/2021 14:55:34","3/9/2021 14:55:34"
"431","12","Integral Underwriters Corp","Integral Underwriters Corp","12555 Collier Blvd Ste 5","Naples","FL","34116","Julio Hernandez","jhernandez@integralund.com","3/9/2021 15:19:33","3/9/2021 15:19:33"
"432","12","BKE Restoration Services Inc","BKE Restoration Services Inc","1490 NE pine Island Rd # 48","Cape Coral","FL","3333909","Chris Terranova or Matt Hynes","chris@bkerestoration.com","3/9/2021 15:33:21","3/9/2021 15:33:21"
"433","12","Brightway - Char Seuffert","Brightway - Char Seuffert","900 SW Pine Island Rd Suite 103","Cape Coral","FL","33991","JoAnn Burk","JoAnn.Burk@Brightway.com","3/9/2021 15:56:16","3/9/2021 15:56:16"
"434","12","Allstate - Henley","Allstate - Henley","15245 S. Tamiami Trail Ste 11","Fort Myers","FL","33908","Norma","normahenley@allstate.com","3/9/2021 16:08:05","3/9/2021 16:08:05"
